WP_000340715.1	lcl|NZ_JQPH01000046.1_cds_WP_000340715.1_1243	100.000	86	106
WP_000410273.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	100.000	314	314
WP_000410273.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	25.705	319	314
WP_000410273.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	24.074	324	314
WP_000410273.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	25.269	186	314
WP_000410273.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	23.958	288	314
WP_000410273.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	24.695	328	314
WP_000604524.1	lcl|NZ_JQPH01000046.1_cds_WP_000604524.1_1241	99.726	365	365
WP_000884059.1	lcl|NZ_JQPH01000046.1_cds_WP_000884059.1_1240	100.000	185	185
WP_000884059.1	lcl|NZ_JQPH01000175.1_cds_WP_000351733.1_3444	40.000	140	185
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	99.696	329	329
WP_000646251.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	32.063	315	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	31.045	335	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	31.677	322	329
WP_000646251.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	31.803	305	329
WP_000646251.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	30.183	328	329
WP_000646251.1	lcl|NZ_JQPH01000136.1_cds_WP_000709511.1_2923	29.730	333	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	24.415	299	329
WP_000646251.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	29.329	283	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	28.990	307	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000475904.1_1169	27.372	274	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	25.705	319	329
WP_000646251.1	lcl|NZ_JQPH01000079.1_cds_WP_061233954.1_1968	29.699	266	329
WP_000646251.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	24.699	332	329
WP_000646251.1	lcl|NZ_JQPH01000046.1_cds_WP_000487319.1_1180	27.385	325	329
WP_000774260.1	lcl|NZ_JQPH01000046.1_cds_WP_061233877.1_1238	98.876	267	267
WP_000774260.1	lcl|NZ_JQPH01000046.1_cds_WP_000859505.1_1181	26.639	244	267
WP_000774260.1	lcl|NZ_JQPH01000046.1_cds_WP_000800438.1_1209	25.328	229	267
WP_000774260.1	lcl|NZ_JQPH01000046.1_cds_WP_000842260.1_1151	26.316	190	267
WP_000774260.1	lcl|NZ_JQPH01000013.1_cds_WP_000667727.1_184	25.907	193	267
WP_000774260.1	lcl|NZ_JQPH01000052.1_cds_WP_000805357.1_1292	33.645	107	267
WP_000612794.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	99.018	509	509
WP_000612794.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.911	327	509
WP_000612794.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	509
WP_000612794.1	lcl|NZ_JQPH01000046.1_cds_WP_061233876.1_1237	99.018	509	509
WP_000612794.1	lcl|NZ_JQPH01000075.1_cds_WP_000291585.1_1869	26.911	327	509
WP_000612794.1	lcl|NZ_JQPH01000075.1_cds_WP_000364507.1_1868	31.111	90	509
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_001067556.1_1236	99.697	330	330
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_042752260.1_1239	28.990	307	330
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_000600889.1_1214	26.316	266	330
WP_001067557.1	lcl|NZ_JQPH01000028.1_cds_WP_173647217.1_609	25.000	272	330
WP_001067557.1	lcl|NZ_JQPH01000092.1_cds_WP_000744704.1_2234	26.812	276	330
WP_001067557.1	lcl|NZ_JQPH01000139.1_cds_WP_001003561.1_2944	27.984	243	330
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_000723082.1_1152	23.724	333	330
WP_001067557.1	lcl|NZ_JQPH01000083.1_cds_WP_061233971.1_2052	28.854	253	330
WP_001067557.1	lcl|NZ_JQPH01000028.1_cds_WP_002108121.1_629	25.681	257	330
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_000601375.1_1178	26.545	275	330
WP_001067557.1	lcl|NZ_JQPH01000046.1_cds_WP_000410273.1_1242	24.695	328	330
WP_001198107.1	lcl|NZ_JQPH01000046.1_cds_WP_000575178.1_1158	34.262	359	366
WP_001198107.1	lcl|NZ_JQPH01000028.1_cds_WP_001281953.1_646	27.441	379	366
WP_001198107.1	lcl|NZ_JQPH01000046.1_cds_WP_061233864.1_1206	27.809	356	366
WP_001198107.1	lcl|NZ_JQPH01000203.1_cds_WP_000538755.1_3715	29.972	357	366
WP_001198107.1	lcl|NZ_JQPH01000046.1_cds_WP_000947842.1_1213	26.667	345	366
WP_001198107.1	lcl|NZ_JQPH01000024.1_cds_WP_001982414.1_463	31.579	190	366
WP_000608286.1	lcl|NZ_JQPH01000046.1_cds_WP_000575178.1_1158	36.712	365	367
WP_000608286.1	lcl|NZ_JQPH01000203.1_cds_WP_000538755.1_3715	30.458	371	367
WP_000608286.1	lcl|NZ_JQPH01000028.1_cds_WP_001281953.1_646	29.948	384	367
WP_000608286.1	lcl|NZ_JQPH01000046.1_cds_WP_061233864.1_1206	24.665	373	367
WP_000608286.1	lcl|NZ_JQPH01000046.1_cds_WP_000947842.1_1213	26.567	335	367
WP_000608286.1	lcl|NZ_JQPH01000024.1_cds_WP_001982414.1_463	25.419	358	367
WP_000689744.1	lcl|NZ_JQPH01000046.1_cds_WP_061233875.1_1235	37.774	548	544
WP_000689744.1	lcl|NZ_JQPH01000046.1_cds_WP_061233875.1_1235	37.774	548	544
WP_000342715.1	lcl|NZ_JQPH01000046.1_cds_WP_000424609.1_1234	67.045	264	265
WP_000342715.1	lcl|NZ_JQPH01000082.1_cds_WP_001002663.1_2042	45.267	243	265
WP_001246622.1	lcl|NZ_JQPH01000046.1_cds_WP_042752264.1_1233	92.903	310	310
WP_001246622.1	lcl|NZ_JQPH01000105.1_cds_WP_000501205.1_2480	37.829	304	310
WP_001246622.1	lcl|NZ_JQPH01000121.1_cds_WP_001183723.1_2679	27.473	273	310
WP_001246622.1	lcl|NZ_JQPH01000080.1_cds_WP_061233963.1_2020	24.809	262	310
WP_001246622.1	lcl|NZ_JQPH01000046.1_cds_WP_042752264.1_1233	92.903	310	310
WP_001246622.1	lcl|NZ_JQPH01000105.1_cds_WP_000501205.1_2480	37.829	304	310
WP_001246622.1	lcl|NZ_JQPH01000121.1_cds_WP_001183723.1_2679	27.473	273	310
WP_001246622.1	lcl|NZ_JQPH01000080.1_cds_WP_061233963.1_2020	24.809	262	310
WP_000479982.1	lcl|NZ_JQPH01000046.1_cds_WP_000479980.1_1232	99.621	264	264
WP_000715956.1	lcl|NZ_JQPH01000046.1_cds_WP_061233874.1_1231	96.947	131	131
WP_001088861.1	lcl|NZ_JQPH01000046.1_cds_WP_001088861.1_1230	100.000	144	144
WP_001088861.1	lcl|NZ_JQPH01000071.1_cds_WP_002069656.1_1691	42.857	56	144
WP_000517242.1	lcl|NZ_JQPH01000046.1_cds_WP_000517242.1_1229	100.000	221	221
WP_000517242.1	lcl|NZ_JQPH01000092.1_cds_WP_001082178.1_2263	28.205	78	221
WP_000517242.1	lcl|NZ_JQPH01000156.1_cds_WP_001069834.1_3218	27.523	109	221
WP_000611594.1	lcl|NZ_JQPH01000362.1_cds_WP_061234643.1_4208	29.655	145	175
