WP_004753574.1	lcl|NZ_JQRE01000057.1_cds_WP_004421256.1_753	93.023	86	106
WP_004766657.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	94.268	314	314
WP_004766657.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	22.593	270	314
WP_004766657.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	25.538	325	314
WP_004766657.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	24.843	318	314
WP_004766657.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	23.549	293	314
WP_262052077.1	lcl|NZ_JQRE01000057.1_cds_WP_061244416.1_755	90.685	365	365
WP_000884059.1	lcl|NZ_JQRE01000057.1_cds_WP_004421442.1_756	96.216	185	185
WP_000884059.1	lcl|NZ_JQRE01000199.1_cds_WP_004424034.1_2212	40.714	140	185
WP_000646251.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	97.264	329	329
WP_000646251.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	31.642	335	329
WP_000646251.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	30.794	315	329
WP_000646251.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	31.373	306	329
WP_000646251.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	30.303	330	329
WP_000646251.1	lcl|NZ_JQRE01000352.1_cds_WP_002148036.1_3139	30.154	325	329
WP_000646251.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	28.990	307	329
WP_000646251.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	26.686	341	329
WP_000646251.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	26.119	268	329
WP_000646251.1	lcl|NZ_JQRE01000010.1_cds_WP_004421384.1_104	26.642	274	329
WP_000646251.1	lcl|NZ_JQRE01000057.1_cds_WP_004434477.1_779	26.129	310	329
WP_000646251.1	lcl|NZ_JQRE01000180.1_cds_WP_004455252.1_1988	28.464	267	329
WP_000646251.1	lcl|NZ_JQRE01000101.1_cds_WP_004449697.1_1305	25.191	262	329
WP_000646251.1	lcl|NZ_JQRE01000284.1_cds_WP_004432019.1_2786	24.924	329	329
WP_000646251.1	lcl|NZ_JQRE01000177.1_cds_WP_061245179.1_1954	27.160	243	329
WP_000774262.1	lcl|NZ_JQRE01000057.1_cds_WP_004421408.1_758	94.382	267	267
WP_000774262.1	lcl|NZ_JQRE01000052.1_cds_WP_004434622.1_726	26.455	189	267
WP_000774262.1	lcl|NZ_JQRE01000263.1_cds_WP_004422352.1_2649	33.071	127	267
WP_000774262.1	lcl|NZ_JQRE01000057.1_cds_WP_053522889.1_768	21.790	257	267
WP_000774262.1	lcl|NZ_JQRE01000260.1_cds_WP_002146975.1_2627	37.209	86	267
WP_000602734.1	lcl|NZ_JQRE01000057.1_cds_WP_004420971.1_759	95.490	510	509
WP_000602734.1	lcl|NZ_JQRE01000066.1_cds_WP_061244512.1_916	28.135	327	509
WP_000602734.1	lcl|NZ_JQRE01000066.1_cds_WP_002148203.1_917	31.111	90	509
WP_000602734.1	lcl|NZ_JQRE01000057.1_cds_WP_004420971.1_759	95.490	510	509
WP_000602734.1	lcl|NZ_JQRE01000066.1_cds_WP_061244512.1_916	28.135	327	509
WP_000602734.1	lcl|NZ_JQRE01000066.1_cds_WP_002148203.1_917	31.111	90	509
WP_004766696.1	lcl|NZ_JQRE01000057.1_cds_WP_004421253.1_760	96.061	330	330
WP_004766696.1	lcl|NZ_JQRE01000057.1_cds_WP_004421375.1_757	30.196	255	330
WP_004766696.1	lcl|NZ_JQRE01000168.1_cds_WP_004439553.1_1920	26.568	271	330
WP_004766696.1	lcl|NZ_JQRE01000052.1_cds_WP_004455914.1_725	25.575	348	330
WP_004766696.1	lcl|NZ_JQRE01000181.1_cds_WP_004419974.1_2030	27.899	276	330
WP_004766696.1	lcl|NZ_JQRE01000284.1_cds_WP_004432019.1_2786	27.273	242	330
WP_004766696.1	lcl|NZ_JQRE01000019.1_cds_WP_061244227.1_306	29.020	255	330
WP_004766696.1	lcl|NZ_JQRE01000138.1_cds_WP_061244961.1_1598	25.561	223	330
WP_004766696.1	lcl|NZ_JQRE01000180.1_cds_WP_004455252.1_1988	29.032	155	330
WP_004766696.1	lcl|NZ_JQRE01000057.1_cds_WP_004421326.1_754	25.610	328	330
WP_004766691.1	lcl|NZ_JQRE01000052.1_cds_WP_004450649.1_719	33.811	349	366
WP_004766691.1	lcl|NZ_JQRE01000057.1_cds_WP_004434466.1_789	32.044	362	366
WP_004766691.1	lcl|NZ_JQRE01000453.1_cds_WP_004440490.1_3540	27.249	378	366
WP_004766691.1	lcl|NZ_JQRE01000221.1_cds_WP_061245387.1_2390	30.362	359	366
